,bartscore,bertscore,moverscore,human_rating,counting_score
64,-4.79257116317749,0.8714841604232788,0.5630114661769356,0.78970027,-0.5
65,-4.288297319412232,0.887823224067688,0.601536570434703,0.29154542,-0.4082482904638631
66,-4.5927042961120605,0.848288893699646,0.5354413751506877,0.77490133,-0.6708203932499369
67,-4.224741506576538,0.8850480318069458,0.5879184133263751,-0.7678139,-0.18569533817705186
68,-4.490108680725098,0.8686960339546204,0.5639521405849315,0.14612138,-0.49319696191607193
69,-4.799987030029297,0.8771083950996399,0.6178255882553755,-0.7248337,-0.14744195615489714
70,-3.3544332504272463,0.8973873853683472,0.64213321377333,0.022030827,-0.1643989873053573
71,-4.4616455078125,0.9106844067573548,0.5877237283365868,-0.099354826,-0.4472135954999579
72,-3.960364055633545,0.904321551322937,0.5944538480741984,0.6511936,0.4866642633922876
73,-4.482773017883301,0.84478759765625,0.5480098016405519,0.051963832,0.0
74,-5.812334442138672,0.8502193689346313,0.5332188871793482,-0.6656626,0.0
75,-3.4157039165496825,0.923719584941864,0.6419522863677287,-0.01663104,0.0
76,-4.201509189605713,0.8932462930679321,0.5932488707847221,0.55366755,-0.4423258684646914
77,-3.0648438930511475,0.9396820068359376,0.6829846966053534,0.94909805,-0.2886751345948128
78,-4.319067668914795,0.9113656282424928,0.6382334925936308,1.1867586,-0.5
79,-2.5432748794555664,0.9544317126274108,0.7103257143784969,-0.05929366,-0.4423258684646914
80,-3.0033915996551515,0.9344636797904968,0.6594607281205723,0.23451844,-0.4866642633922876
81,-4.86294527053833,0.8836647272109985,0.5727749908301598,1.2676674,-0.4472135954999579
82,-5.01580057144165,0.8745259046554565,0.5679180062119128,0.31078202,-0.1643989873053573
83,-4.706623649597168,0.8611394762992859,0.5500318277989034,1.2868718,-0.49319696191607193
84,-4.183382940292359,0.8557363748550415,0.5802964220176621,1.304666,-0.4082482904638631
85,-3.735176610946655,0.9084099531173706,0.596617580120653,0.32455683,-0.5
86,-2.610235500335693,0.919831156730652,0.6539200092317349,-0.0061056064,-0.4472135954999579
87,-4.860262870788574,0.8938894271850586,0.5836875548810201,0.0073107285,-0.21821789023599236
88,-2.311044454574585,0.9217799305915833,0.6489272509703898,0.47936574,-0.5
89,-5.127817344665528,0.8763809204101562,0.5687781760838051,0.3550266,0.0
90,-4.889391708374023,0.8607085347175598,0.562135236217868,-0.053606424,0.0
91,-4.528677558898925,0.8816571235656738,0.5878475844178942,0.19073975,-0.4082482904638631
92,-4.228061771392822,0.8842142224311829,0.5700468606899023,-0.6053806,-0.6708203932499369
93,-3.417621612548828,0.916681170463562,0.6201470646267548,0.018995102,-0.5669467095138409
94,-5.458251953125,0.881259560585022,0.5556520002165601,-0.019544367,0.18569533817705186
95,-2.839043426513672,0.9457505941390992,0.6695290306676298,-0.47903973,0.0
96,-4.435907554626465,0.8818575739860535,0.5714027427119327,0.3089462,0.3015113445777636
97,-3.7571120262146,0.9071213603019714,0.6009836153819277,-0.751025,-0.4423258684646914
98,-4.702430057525635,0.8606246113777161,0.5858072207834286,-1.0298268,-0.4082482904638631
99,-3.721517562866211,0.909448742866516,0.6295971397789452,-0.9024651,0.18569533817705186
